Log2 (prot/body) MDAMB231*,Log2 (prot/body) U87,Log2 (prot/body) PC3M,Log2 (prot/body) WM266.4,Log2 (prot/body) RPE,Log2 (prot/body) BJ, Gene name,,,
-2.11387,-2.03865,0.259192,-1.31784,-1.53718,NaN,NRP2,,,
0.0868675,0.111696,0.313828,0.593636,-0.0326834,-0.302502,CREB1,,,
-0.590795,0.482599,2.72486,0.132376,-0.138169,-0.087677,KLF7,,,
0.76276,-4.2927,-1.0677,-0.543135,-0.498942,NaN,B4GALT6,,,
NaN,0.763448,1.23665,-1.86022,-0.235908,-0.192266,C1orf54,,,
NaN,NaN,1.53221,NaN,NaN,NaN,CA14,,,
1.47152,-2.19082,-1.2827,-0.741059,0.696756,-1.2712,SPCS2,,,
-1.31313,NaN,2.67423,0.915564,NaN,NaN,USP35,,,
NaN,-1.67121,0.295718,NaN,NaN,NaN,ELOVL4,,,
NaN,NaN,1.67423,NaN,NaN,NaN,FILIP1,,,
-1.28225,1.71819,-0.990586,0.987576,0.133327,-2.5722,CASP8AP2,,,
1.35863,0.730892,0.410349,0.930075,0.0260134,-0.434161,HMGN3,,,
0.277915,-1.24023,0.441569,NaN,NaN,NaN,UBE2CBP,,,
-0.136062,-1.29269,-0.0677013,-0.86659,-0.348825,-0.294098,ANKRD13C,,,
NaN,-0.292695,NaN,NaN,-2.11906,1.96876,SGIP1,,,
NaN,-0.920141,0.0766678,0.0622025,0.660987,-0.0724106,PHF3,,,
NaN,1.34474,1.96374,NaN,-0.492278,0.795516,DKFZp781P1017,,,
-0.0208551,-0.940023,-1.15931,2.19685,-2.50778,-0.837204,FBXO30,,,
0.684217,-2.43954,-0.396159,-0.938046,-0.955331,-0.9989,TNFAIP3,,,
NaN,1.17297,NaN,0.186866,-2.91107,1.82012,AKAP7,,,
1.05932,0.199945,0.32583,0.627319,-0.214597,1.07158,RAB32,,,
NaN,NaN,-1.8112,NaN,NaN,NaN,c-myb,,,
1.01091,1.22188,-0.0962882,-0.562976,-0.88343,0.872585,DKFZp686H1615,,,
0.164883,1.02923,0.504305,-0.792973,-0.65368,-0.99617,RNF146,,,
0.157865,-1.5968,-1.43684,-2.64745,-2.39963,-0.899498,CTGF,,,
0.480718,-0.416077,1.88068,-1.74048,0.119387,0.463908,FBXL5,,,
1.62247,0.0740874,0.0735345,-0.373942,-0.276762,-0.560808,MED28,,,
NaN,-1.54231,-1.2866,NaN,-1.83167,-0.810472,SLC16A7,,,
0.8842,-1.41088,0.0181847,-2.8214,-0.152725,-1.86438,TMEM5,,,
NaN,-5.15068,-0.194876,-4.72187,-2.046,-1.27504,ZNF430,,,
0.536825,NaN,0.884153,-1.87799,1.7854,-0.475338,VAMP8,,,
-0.419765,-1.31779,-1.32577,NaN,-1.54475,NaN,DCLRE1B,,,
1.71049,-0.919028,0.413153,-1.20132,-0.151705,0.152453,MYL12B,,,
0.96634,-0.138661,0.693859,-1.00813,-0.3889,-0.143142,FOXO3,,,
NaN,NaN,NaN,2.41806,NaN,NaN,ARMC2,,,
NaN,-1.32372,-1.31264,-1.85473,-2.16552,-1.22348,RPN2,,,
0.266163,NaN,-0.460255,-1.14909,-0.461417,1.05304,TGIF2,,,
-0.768422,-0.199585,-1.13312,-0.750796,-0.59424,-2.11438,PKD2,,,
1.03508,NaN,NaN,-0.102138,0.629284,NaN,ABCG2,,,
NaN,-2.67268,NaN,-2.09272,-3.0839,-2.97784,SPP1,,,
0.998845,1.1128,0.792437,1.06097,0.657325,0.326143,CCNI,,,
NaN,NaN,NaN,NaN,-2.12301,NaN,RARRES1,,,
0.148773,-1.9183,-0.622163,-1.89179,NaN,-1.32715,MFSD1,,,
0.0234275,-0.858896,-0.278323,0.728301,0.838583,-0.423249,RAB3GAP2,,,
0.40834,-0.2537,-1.19084,NaN,0.618753,0.836606,EEF2KMT,,,
-0.086575,NaN,-0.140986,NaN,2.71829,NaN,PPL,,,
-0.453982,0.299572,-0.547219,-0.250632,0.619111,-0.371683,UBN1,,,
0.299835,-0.691965,-1.6477,NaN,-1.47491,-0.31664,KLF12,,,
0.957422,-0.573128,0.606767,1.36035,-0.451636,0.451413,UCHL3,,,
NaN,-0.940393,NaN,-2.49947,NaN,NaN,PCDH17,,,
-0.965967,-0.0545352,0.996158,NaN,0.438181,1.48159,HS1BP3,,,
1.25168,-0.601645,NaN,-0.991326,-0.584902,0.84659,C2orf43,,LDAH,
0.913945,-4.78455,-0.530128,2.88519,NaN,NaN,WDR35,,,
NaN,NaN,NaN,1.63177,-1.45164,NaN,CCND2,,,
1.17979,-0.0437267,0.526132,0.854164,0.0506678,0.721171,ELL2,,,
NaN,NaN,NaN,NaN,2.45525,NaN,DNAH7,,,
0.907725,-0.540622,0.0822129,NaN,-0.556989,-1.04168,CYP20A1,,,
1.68845,-1.04653,0.273132,-0.0136313,0.207552,-0.0296502,NDUFB3,,,
NaN,-0.720116,0.175425,-0.45535,-0.697796,-2.16339,GTF3C3,,,
0.111288,0.749125,2.78971,-0.13253,0.995823,1.23516,SATB2,,,
0.60755,-0.576727,-0.551168,0.819289,-0.266546,-0.378953,UBE2B,,,
-0.60932,-0.359809,-0.789171,0.140313,-0.171528,-0.816833,KLF9,,,
-0.097205,-0.359464,0.23013,NaN,-0.0227928,-0.618929,TJP2,,,
0.74935,0.41305,0.143715,0.509244,0.739048,1.04073,ITGB1BP1,,,
0.0930725,-0.0264151,-0.584082,0.0792842,-0.964705,0.807969,CPSF3,,,
NaN,NaN,NaN,-2.05406,1.62809,NaN,PIGZ,,,
0.130672,0.874084,0.209439,-0.257272,-0.846306,1.16025,SENP5,,,
0.083915,0.751159,0.594059,0.577489,0.249548,0.374147,CCDC92,,,
-0.176338,0.221878,0.455221,-0.243425,-0.527187,0.77547,C1orf198,,,
NaN,NaN,NaN,0.626058,NaN,NaN,TRIM67,,,
1.30818,0.463636,-0.745484,-0.227393,1.69483,-0.0543513,HEATR1,,,
1.28449,0.260698,0.408155,0.243076,0.116492,0.0866461,PTBP3,,,
-0.075085,0.20662,0.146872,0.342236,-0.0249767,0.470562,RAD23B,,,
-0.387623,1.52288,0.996158,0.638031,-1.0366,-0.460231,FKBP15,,,
0.908985,0.0586483,0.329094,2.00203,-0.494869,0.0131617,CTNNAL1,,,
1.54816,-1.02966,0.0999942,NaN,-0.326105,2.05304,FAM206A,,,
-1.93622,1.03186,0.483407,-0.467293,0.630579,0.546688,WDR34,,,
0.82788,0.318042,0.241918,0.625911,0.381894,0.919332,SET,,,
-0.64946,0.556683,1.41897,0.161725,0.133327,0.139169,DKFZp781M17165,,,
0.235482,0.0308812,-0.588387,-0.328119,0.331266,0.988107,GLE1,,,
0.673832,-0.0929258,-0.375416,-0.419197,0.309304,-0.348132,RAB14,,,
-0.54306,-0.966467,-0.463274,NaN,-0.103713,NaN,CNTRL,,,
-0.330263,-0.660426,-0.706592,0.237492,-0.0543003,0.022162,TRIM32,,,
0.676242,0.144302,0.0211873,0.703344,0.0604944,0.717307,FBXW2,,,
-0.83326,0.939035,0.736694,0.0804181,0.991308,1.55623,PHF19,,,
-0.547375,0.734345,-0.0821004,0.365175,0.843341,-0.411426,NEK6,,,
0.531253,0.277747,0.684101,0.550801,-0.792673,-0.58637,PPP6C,,,
1.1179,-0.479939,-0.215024,-0.686272,-0.0615854,0.524662,NDUFA8,,,
0.670803,0.00919509,0.507411,1.04987,-0.92638,0.59209,RBM18,,,
0.793553,0.47284,0.286237,0.824656,0.287548,0.00600147,HSDL2,,,
0.615005,0.583023,0.790554,-0.14112,0.995517,-0.0482883,MAPKAP1,,,
-0.745955,0.640191,2.25919,1.03185,-1.33843,0.109624,NR4A3,,,
0.6383,-0.0482762,NaN,NaN,1.36215,1.24713,INVS,,,
NaN,-0.936551,-0.133125,NaN,-0.0472457,NaN,GALNT12,,,
NaN,0.246825,0.0245938,0.965318,0.88909,0.197681,DENND1A,,,
0.389027,-2.34332,-1.43611,-4.06933,-2.00715,-1.62528,ALG2,,,
0.428927,-1.3416,-0.216291,-0.840832,-1.94005,-0.24652,KDSR,,,
0.652418,0.311376,0.763401,-0.0601878,-0.526333,-1.11093,VPS4B,,,
NaN,NaN,-1.24004,0.665586,NaN,NaN,ONECUT2,,,
-2.22436,-0.469573,0.50712,0.24834,0.119906,0.953505,C19orf25,,,
-1.18222,-0.494329,-0.75278,-4.06426,0.1504,0.171025,ZBTB45,,,
-0.60485,0.325595,1.17173,0.571097,1.08161,0.793937,YLPM1,,,
0.490668,-0.632181,-0.507973,1.1526,-1.1886,-1.11277,DCAF4,,,
1.33305,0.83929,0.588782,0.285996,0.167274,-0.716347,FCF1,,,
-2.41377,NaN,NaN,-1.99772,NaN,NaN,PGF,,,
0.446105,0.741102,1.08927,-1.48437,0.544294,0.501107,IFI27L2,,,
0.82389,1.6333,-2.32577,3.1526,-2.16213,-1.6183,CCDC176,,,
0.151662,0.143404,0.687905,0.725869,-0.846354,-0.112768,NEK9,,,
1.29022,-0.734066,-1.66562,0.174857,0.650726,NaN,ACYP1,,,
1.05473,-0.846796,0.873539,-1.44701,-0.207711,-1.73587,IFT43,,,
0.149205,-1.38168,-0.720816,-0.96888,-0.502922,-0.953941,NPC2,,,
NaN,0.904342,1.14512,0.092062,-0.51239,0.737656,DNAL1,,,
-1.67614,-0.449765,-0.943683,0.576558,0.259824,-0.896295,IRF2BPL,,,
-0.0732875,1.19541,0.925769,-0.952129,-0.315264,-1.00764,ACOT2,,,
-1.40011,-0.481729,NaN,NaN,-2.85944,-1.61669,LTBP2,,,
-0.205248,-0.211395,-0.0511475,0.949117,-1.32611,-2.59082,AREL1,,,
NaN,-1.19013,-0.00615168,0.789248,0.792289,NaN,MLH3,,,
0.146962,0.30083,0.370838,-0.122106,2.23286,2.2902,TTLL5,,,
-1.32956,-1.9116,NaN,NaN,NaN,0.814168,FLVCR2,,,
-0.723275,-1.16716,-0.861823,NaN,NaN,1.31608,ABCD4,,,
0.382757,1.02923,3.08927,-2.02304,0.133327,0.865699,DLST,,,
NaN,0.0996225,2.48159,NaN,NaN,1.10962,PPP4R4,,,
NaN,-0.390542,-2.26437,1.62082,NaN,1.7877,TGFB3,,,
1.46125,0.010669,-0.0157599,0.370959,0.112266,0.559116,SLIRP,,,
0.582445,0.758765,0.313574,0.111485,0.389581,1.21139,RBM25,,,
NaN,1.32202,0.114803,0.0586891,-0.339161,-0.245471,ALDH6A1,,,
-2.57276,-0.477119,NaN,NaN,NaN,NaN,GPR68,,,
0.232073,-0.336477,0.153699,0.843214,-2.62851,0.184913,EIF2B2,,,
0.15001,1.99271,0.805475,1.30383,-1.91107,0.228269,NRDE2,,,
0.495462,-0.648839,-0.19084,1.14173,0.952754,NaN,COQ6,,,
-0.781482,0.211849,0.574695,0.466649,0.708902,-0.147491,RHOQ,,,
0.0604125,-0.713538,-0.0527511,0.466579,0.700801,-0.574874,SUPT7L,,,
-2.44399,-1.16716,0.159657,-0.550099,-0.866673,NaN,KLHL29,,,
-0.519127,1.9037,0.558753,0.670452,0.448828,-1.37346,DNMT3A,,,
-1.36552,-2.04272,0.139894,-6.21372,-0.372313,-0.480445,TMEM214,,,
1.48412,2.02923,0.0553203,-2.05747,-1.36917,0.84659,ATAD2B,,,
NaN,NaN,NaN,-1.21097,-1.07613,NaN,FKBP1B,,,
-0.248008,-5.31506,-0.315428,NaN,-2.08907,NaN,ATL2,,,
1.02795,-0.223747,0.500582,0.0902429,-0.186362,0.298658,YPEL5,,,
-0.55163,0.269986,-0.442522,0.399726,0.6426,0.265161,FAM98A,,,
-0.206203,-1.46042,-0.67492,-1.80613,-2.18325,-0.791597,YIPF4,,,
0.681115,-0.10005,-0.180339,-1.61977,-2.00245,-1.24978,AFTPH,,,
-1.3223,NaN,0.67423,NaN,0.293791,NaN,LGALSL,,,
NaN,0.0894506,1.09804,1.72794,-0.287811,-0.177952,CNRIP1,,,
NaN,NaN,0.826233,NaN,0.133327,0.176739,BCL11A,,,
1.80597,0.967368,0.89979,0.500526,0.24932,-0.751669,CRIPT,,,
0.074505,NaN,-0.969625,NaN,NaN,NaN,EPCAM,,,
-0.0026025,-1.63292,-0.727869,-1.91067,-1.26824,-2.36355,SLC17A5,,,
1.37609,2.90894,-0.766343,0.480628,0.59855,-0.751669,OGFRL1,,,
0.65483,0.321652,-2.94048,-1.14119,-0.63331,0.977713,FAM178A,,,
0.942595,0.0807636,1.22677,-1.12883,0.452504,-2.32778,IDE,,,
NaN,-1.3858,NaN,NaN,NaN,NaN,ELOVL3,,,
0.138245,-1.29269,-0.363245,-1.51937,-1.6861,-0.734725,IFIT3,,,
-0.992007,NaN,1.43322,-1.00197,2.37037,3.59505,IFIT2,,,
0.410665,-1.75836,-0.32577,0.357923,-2.70776,0.737656,GPAM,,,
0.134072,-0.395788,0.352302,0.393612,0.287132,NaN,CUTC,,,
NaN,1.29227,NaN,-0.357454,1.66938,2.19209,PPP1R3C,,,
-0.412123,NaN,NaN,-1.13174,0.282704,0.283654,PYROXD2,,,
1.21979,1.04335,0.730215,0.390057,-0.296457,0.619298,MXI1,,,
0.538437,-0.430825,0.233103,-0.256772,0.0712042,0.0149055,SMNDC1,,,
0.12516,-0.939058,1.93726,NaN,1.58584,NaN,C10orf88,,,
0.553335,0.250025,-1.38466,-0.38121,0.434496,0.631577,HELLS,,,
0.129578,-1.92496,-0.66364,NaN,-1.45164,0.0487423,TCTN3,,,
1.13473,1.08035,1.38793,-0.303923,0.503083,0.139169,FAM45A,,,
-0.654055,-0.69932,-0.68834,0.976965,-0.0164204,-2.00188,AVPI1,,,
0.843557,-0.358784,0.154452,1.09999,-1.10856,-1.2123,WDR11,,,
-0.305737,0.51466,1.08927,1.72292,-1.58657,0.459811,C10orf76,,,
0.0602925,-0.372618,0.0469208,0.977469,-0.173918,1.12539,GOT1,,,
NaN,NaN,NaN,-1.77746,NaN,NaN,CPN1,,,
0.987633,-0.000929117,0.59374,0.0130811,-0.59874,-2.05025,GNA13,,,
NaN,NaN,NaN,-3.30683,NaN,NaN,HOXB8,,,
-1.12472,0.23782,-0.788113,0.0898948,NaN,1.1269,KANSL1,,,
NaN,NaN,NaN,0.99238,0.303252,NaN,HOXB5,,,
NaN,-0.205232,NaN,-0.261313,0.48947,NaN,HOXB3,,,
-0.0105,-1.0552,-2.2486,NaN,-0.723933,0.358652,DUSP1,,,
1.07048,0.135399,0.16623,-0.209756,0.619748,0.852716,PANK3,,,
NaN,NaN,0.816249,NaN,NaN,NaN,MSX2,,,
-0.115638,-0.713538,-1.08094,-0.683897,1.09799,-0.862361,RCL1,,,
0.427593,0.530427,-0.0791302,1.76227,0.261334,0.633891,CAAP1,,,
NaN,NaN,NaN,1.15949,NaN,NaN,MOB3B,,,
0.550735,-3.45024,NaN,NaN,-2.5597,0.048224,CD274,,,
1.08807,0.516362,-0.32577,-0.174851,1.33686,1.1887,NUP43,,,
0.0205825,0.841057,-0.25117,0.791829,0.353593,-0.0502467,MTHFD1L,,,
-0.55591,0.409624,0.0288949,-0.461859,-0.904809,-2.66186,LRP11,,,
0.18187,-0.660879,-0.279562,-1.04832,-1.86995,-1.37613,PCMT1,,,
NaN,NaN,0.179465,0.230438,NaN,NaN,PLEKHG1,,,
-1.14492,-1.50723,0.0219808,-0.0184608,0.741748,-0.364306,CYSTM1,,,
0.0832925,0.276871,-0.295816,0.00804567,0.0744328,0.012763,WDR55,,,
-1.71196,0.233374,0.67423,-0.248411,-0.157123,0.349576,ARAP3,,,
NaN,-3.19959,NaN,NaN,NaN,NaN,PCDHB14,,,
NaN,-0.911016,0.270333,0.106129,1.00595,0.501942,MRPS14,,,
0.0628675,-0.549034,0.317839,NaN,-1.22924,3.18763,CENPL,,,
NaN,NaN,-0.32577,NaN,NaN,NaN,TNFSF18,,,
0.771585,2.17861,-0.495695,NaN,NaN,NaN,GORAB,,,
-0.0959325,0.0834539,0.375386,0.712031,0.0654225,-0.109821,ACAT2,,,
1.2693,-0.00972247,0.315795,0.0227857,0.335453,-0.272334,TCP1,,,
0.145543,-1.87766,-0.538764,-0.767245,-1.10768,-2.07904,SNX19,,,
-0.12576,-0.0516865,-1.12045,NaN,0.215789,0.490715,MSANTD2,,,
1.04406,0.502115,0.89287,0.731646,-1.02195,1.13472,PDZD11,,,
NaN,1.06988,-1.47261,0.252599,NaN,NaN,SLC10A7,,,
1.45631,0.122343,0.439764,-2.78488,-1.49286,-3.0603,NUDCD1,,,
1.25116,-0.00707412,0.102425,0.74515,0.387759,0.24063,ENY2,,,
0.05715,-0.444698,0.401211,-2.37394,-1.48558,-0.777901,MASTL,,,
-1.66416,-0.174858,-0.614015,NaN,-0.248544,-0.0278792,KIAA1217,,,
NaN,NaN,NaN,NaN,-0.808958,NaN,PLXDC2,,,
-0.0330825,-1.96162,-1.12019,-0.513828,-0.467191,-0.605315,EPC1,,,
NaN,-1.564,-1.54816,0.0441484,-1.12301,0.640139,CCDC77,,,
0.285005,0.4124,0.703977,0.468105,-0.0807986,-0.949269,TAF12,,,
NaN,1.6142,NaN,0.932243,NaN,-0.93477,ENOX1,,,
0.521215,-1.16145,-0.285128,-0.98299,-0.488162,NaN,MTRF1,,,
1.54677,-1.11867,-0.731762,-2.61495,-2.048,-3.79727,DNAJC15,,,
-0.00276749,-0.518255,0.451838,-0.435658,0.753738,NaN,PROSER1,,,
1.94212,-0.0788448,0.252206,1.21613,-0.873337,0.878403,UFM1,,,
1.06198,-1.9277,-0.451301,-0.276535,0.445763,-0.626118,WBP4,,,
0.314978,-1.2927,-0.00384188,-1.00762,-0.695561,-1.65591,DKFZp686H0575,,,
NaN,4.46219,NaN,NaN,NaN,0.524662,SMAD9,,,
1.22321,-0.329847,-0.506896,-0.622772,-0.186852,0.193373,HSPH1,,,
NaN,-1.78455,-0.988735,1.77409,1.6793,-1.66297,KBTBD7,,,
0.512083,-0.651589,0.130406,-0.510701,-1.94244,-3.01277,ALG5,,,
0.603652,-1.08029,0.329401,-1.1958,-0.767138,NaN,EXOSC8,,,
1.41081,0.815454,0.139108,-0.0366483,-0.00959015,0.461097,ETF1,,,
-0.596975,-1.95329,NaN,NaN,-1.99234,-1.0603,TGFBI,,,
-3.3858,-0.172401,-0.254997,0.195115,-0.67322,-0.092649,FAM53C,,,
-0.702875,0.272903,-0.32577,-1.1602,-1.55547,-0.548094,SIL1,,,
0.59028,0.216815,0.340661,0.203496,0.359208,-0.238087,PAIP2,,,
0.229223,0.789768,2.23717,1.1135,0.112568,0.707526,KDM3B,,,
-1.51691,0.285342,NaN,0.0904431,-0.175673,0.795763,EGR1,,,
0.971015,-0.221223,0.708995,1.3281,0.608816,-0.304203,SERP1,,,
1.6875,1.62158,0.079989,NaN,2.25886,NaN,PLS1,,,
0.16053,NaN,NaN,1.50053,-3.0366,5.27955,ZFP30,,,
0.740985,-2.87766,0.805475,2.1526,-0.0768914,NaN,NR2C1,,,
1.32629,-0.539609,0.301753,0.301981,0.157174,0.554106,UTP20,,,
0.177445,-0.921115,-0.430566,-1.9343,0.23642,-0.234905,TMPO,,,
1.40342,-0.173688,0.689884,-0.299704,0.388634,-0.359744,ARL1,,,
NaN,NaN,NaN,NaN,NaN,-0.758272,GLT8D2,,,
0.94963,-0.292695,NaN,NaN,-4.0366,1.95762,MTERF2,,,
1.40242,NaN,NaN,0.77445,-0.674028,-1.74836,SOCS2,,,
1.63657,-0.390542,-0.382108,-0.143329,0.0980511,0.0623183,NFYB,,,
1.96987,-0.314721,0.584963,1.81827,0.207327,0.512383,CCDC53,,,
0.09979,-0.877657,NaN,-0.971961,-0.421262,0.195354,APAF1,,,
-1.31579,0.0467918,-0.553689,-0.468477,0.628091,-0.15114,DUSP4,,,
-0.791815,-2.02222,-1.08268,NaN,-2.17118,-2.2941,CLU,,,
-0.86973,-2.58894,-0.913462,-2.0491,-1.24632,-1.2015,TNFRSF10B,,,
-2.59023,-0.151832,-0.384663,NaN,-0.509121,-0.684792,SORBS3,,,
-1.69396,NaN,1.72154,0.626058,-1.23864,NaN,PTK2B,,,
0.077875,-0.152517,0.52984,1.40742,0.402143,0.365463,PPP3CC,,,
-1.92708,1.82278,0.67423,0.672413,0.369071,0.76117,PDLIM2,,,
NaN,NaN,-0.695004,NaN,NaN,NaN,EPHX2,,,
0.009,-2.85974,0.633008,-2.85199,-0.233731,-0.656668,RNF170,,,
-0.558797,-1.19316,-0.515954,-1.69385,-0.0756202,-0.361681,UBIAD1,,,
1.01866,-0.797805,-1.30739,-1.19744,0.612494,-0.115162,TARDBP,,,
0.902982,0.285072,0.0521483,0.739439,1.39636,-0.0246768,ZNF706,,,
1.18907,-0.0405762,0.776916,0.209812,0.922907,-0.373158,LYPLA1,,,
NaN,NaN,NaN,0.566115,-2.45164,NaN,CRISPLD1,,,
0.366355,-0.0803912,-0.390342,1.40742,-0.0365987,-0.15341,COPS5,,,
-0.379585,NaN,0.323008,NaN,-1.76051,-1.34981,RDH10,,,
-0.922007,-0.863852,-1.51251,-0.918426,-0.762837,NaN,AKAP1,,,
0.104725,-0.893424,-0.956175,0.296993,-0.655169,1.10962,COIL,,,
0.420875,0.687853,-0.0689244,0.611745,0.877645,-0.130348,TRIM25,,,
-0.0537175,-1.35683,-0.548162,NaN,NaN,NaN,SCPEP1,,,
0.938768,0.311037,0.142009,0.0857921,-0.056407,-0.359562,SPOP,,,
NaN,-0.260986,0.963737,0.953039,NaN,0.816843,TBX2,,,
-0.620185,-0.851662,-0.247503,-0.773077,-1.96397,-0.179137,SLC35B1,,,
NaN,NaN,0.982353,-0.256903,NaN,2.2251,FAM117A,,,
-1.78646,-1.25005,-0.990903,-3.85703,0.963401,4.2251,NCAPH,,,
NaN,NaN,NaN,NaN,0.718289,NaN,LRAT,,,
NaN,NaN,-0.0627356,1.6774,-0.741142,NaN,KIAA0922,,,
0.246615,0.623889,-0.992033,0.0251889,-5.88904,0.787696,MND1,,,
-0.30936,NaN,NaN,NaN,0.285329,NaN,TRIM6,,,
-0.17452,-0.305634,-0.618552,0.754573,0.205063,-0.349807,PAPD5,,,
-1.92668,-1.5728,-1.65313,NaN,1.30325,0.136591,ADCY7,,,
-0.246777,0.497087,0.532211,-0.68534,0.163915,-0.616201,CEP89,,,
NaN,-0.644996,-3.7852,NaN,NaN,0.524662,TSHZ3,,,
-0.7082,NaN,-0.376396,NaN,-3.1886,1.48814,ECHDC2,,,
NaN,1.92232,-0.28395,NaN,-1.94468,NaN,PYROXD1,,,
0.354183,0.559748,-0.363738,-0.964596,-1.52809,0.205202,PSPC1,,,
-0.20749,NaN,-0.562809,NaN,1.62518,1.31821,ZNF549,,,
-0.852125,NaN,-0.910732,NaN,0.432887,NaN,ZNF211,,,
NaN,1.22388,0.0892675,-0.566587,-3.32611,-0.348057,PDZRN3,,,
1.32262,2.09962,1.34165,0.414554,0.637093,0.473588,RNF2,,,
0.40381,-1.11212,0.220512,-0.522193,-1.23346,-1.33429,TRMT1L,,,
-0.212223,-1.3707,-0.221934,0.178599,-1.38125,-0.568448,SEC22A,,,
NaN,-3.29269,NaN,NaN,NaN,NaN,CSTA,,,
-0.671925,-2.93655,-0.910732,-0.590327,-1.24519,-0.625085,B4GALT4,,,
0.505705,-0.0747068,-0.459854,0.506551,0.00819206,-0.283104,NAA50,,,
-0.644315,-0.837015,-1.29977,-0.211348,-1.27193,1.7617,KIF18A,,,
1.20222,-0.864946,0.893322,-0.0225415,0.0734553,-0.634537,DESI2,,,
-2.11674,1.79477,NaN,0.374996,NaN,NaN,MAPK8IP1,,,
-2.58662,-2.68501,-0.483311,1.1786,-0.139692,1.4915,CRY2,,,
-1.28203,-0.205232,0.405044,NaN,-1.62156,2.14915,PEX16,,,
NaN,NaN,NaN,-0.19508,2.07193,NaN,DEPDC7,,,
0.699313,0.738332,0.841784,-0.267657,0.0617733,-1.43727,CAT,,,
NaN,NaN,-2.4957,0.837562,NaN,NaN,PILRB,,,
0.839045,1.51466,-0.365736,-0.0622644,-0.883747,-0.254124,ZMYM2,,,
-0.34201,NaN,NaN,-4.27206,NaN,NaN,GJA3,,,
0.146152,-1.45235,-0.352242,-5.81236,-0.363956,0.959683,TBC1D15,,,
NaN,1.50567,NaN,-3.25436,-0.200098,0.479574,ADGRB2,,,
0.257482,0.549321,0.302819,0.482726,-0.0821328,0.330533,ZCCHC17,,,
-0.762865,-0.246598,0.676537,-0.681353,-0.141509,-0.323111,KHDRBS1,,,
-1.01049,-0.659752,-2.47872,-0.543867,0.176828,-0.47032,TMEM39B,,,
-0.0056375,-0.707732,-0.210292,NaN,NaN,NaN,CCRL2,,,
0.623318,1.87325,-0.142549,0.243751,1.11299,1.09724,POLR3GL,,,
0.477012,1.23277,-1.1021,1.32365,0.573899,-0.0960503,ZNF639,,,
1.39683,0.346715,0.789708,0.237493,0.133327,0.539536,PIK3CA,,,
0.173793,-0.298234,-0.338779,-0.268213,0.356719,-1.72734,PDS5A,,,
2.39835,0.574039,-0.263306,NaN,-1.12654,1.41775,TMEM156,,,
NaN,0.844809,0.328455,-0.105194,-2.1886,NaN,LIAS,,,
-0.730075,1.29227,0.400055,-0.406364,0.10016,1.37266,TMEM54,,,
NaN,NaN,NaN,NaN,-2.67403,NaN,ZSCAN20,,,
NaN,0.0512593,-1.48105,NaN,NaN,NaN,CSMD2,,,
0.173085,-0.0405076,-0.175353,-0.794622,-0.822279,-1.78762,LRIF1,,,
0.534218,-2.54903,-0.910732,-0.456913,-1.35971,0.202734,CLCC1,,,
-0.508653,-0.506441,-1.43156,0.592354,0.278757,0.0541291,GPSM2,,,
1.26916,NaN,1.58112,0.190187,NaN,0.109624,GTDC1,,,
-0.39522,NaN,-0.358191,NaN,NaN,NaN,CXCR4,,,
NaN,1.42351,-0.0627356,0.163492,0.995823,1.05073,ZRANB3,,,
NaN,0.707305,-1.51841,NaN,-0.0593185,-0.574874,ACVR2A,,,
0.00628759,-0.691244,0.63241,-0.79267,-1.9586,-0.426429,POLK,,,
0.944722,-0.354534,0.340229,0.877331,0.272878,0.471223,MTIF3,,,
2.55737,1.7493,0.489683,1.32336,0.606824,1.03985,GTF3A,,,
0.83023,0.813347,0.159657,-0.371875,-1.5485,-0.105995,UBL3,,,
0.632748,-0.179655,0.236473,0.198276,0.397904,0.447231,FYTTD1,,,
NaN,-0.414685,0.551373,-0.297839,0.402513,0.406826,MTERF4,,,
0.408432,NaN,0.614192,0.492954,-0.721243,0.162092,OCRL,,,
-0.865615,-0.0937135,0.0285134,-0.560463,0.386513,-0.514332,MRPS2,,,
NaN,NaN,NaN,-2.89179,NaN,NaN,FMOD,,,
1.25322,0.15106,0.319273,0.503326,1.28922,0.194446,KIAA1191,,,
0.28017,0.918317,1.56877,0.0761113,-0.164853,0.080379,COPA,,,
-1.92553,-1.45951,-1.72932,-1.20336,0.0234489,-0.65591,RBBP6,,,
0.461885,0.914901,0.145301,0.113682,-0.874247,-0.674646,ZC3H7A,,,
-0.40102,-0.738494,-0.0730038,0.278134,-0.501909,-0.33516,SERAC1,,,
-2.57081,-0.808236,0.80916,0.165284,0.566097,-0.238869,ANXA11,,,
NaN,-0.494884,1.21339,0.940227,0.771652,0.875159,FAM35A,,,
1.71997,0.4392,NaN,0.176189,-0.481364,NaN,FAM213A,,,
-1.72284,0.477823,-0.108959,3.42391,0.455255,1.18362,ZNF205,,,
-1.03235,NaN,2.25919,NaN,1.45525,1.03924,NAA60,,,
0.893235,-0.993134,0.481585,-0.620936,-1.51875,0.574587,ODF2L,,,
NaN,-0.155191,-0.428581,NaN,-2.83015,-0.274588,PTGFR,,,
NaN,0.50876,-0.457476,0.582989,-2.97101,-0.349807,TRMT13,,,
0.62412,NaN,-1.20024,NaN,NaN,0.887232,RWDD3,,,
0.463963,-1.19694,0.36164,-0.370344,-0.544745,-0.0981331,ZNF644,,,
